player_id,matches_won,matches_lost,grand_slam_matches_won,grand_slam_matches_lost,tour_finals_matches_won,tour_finals_matches_lost,alt_finals_matches_won,alt_finals_matches_lost,masters_matches_won,masters_matches_lost,olympics_matches_won,olympics_matches_lost,atp500_matches_won,atp500_matches_lost,atp250_matches_won,atp250_matches_lost,best_of_3_matches_won,best_of_3_matches_lost,best_of_5_matches_won,best_of_5_matches_lost,hard_matches_won,hard_matches_lost,clay_matches_won,clay_matches_lost,grass_matches_won,grass_matches_lost,carpet_matches_won,carpet_matches_lost,outdoor_matches_won,outdoor_matches_lost,indoor_matches_won,indoor_matches_lost,deciding_sets_won,deciding_sets_lost,fifth_sets_won,fifth_sets_lost,finals_won,finals_lost
598,35.0,76.0,0.0,4.0,,,,,1.0,4.0,,,3.0,9.0,31.0,58.0,35.0,72.0,0.0,4.0,6.0,12.0,24.0,46.0,4.0,5.0,1.0,13.0,34.0,61.0,1.0,15.0,11.0,20.0,0.0,1.0,,
471,8.0,24.0,2.0,2.0,,,,,0.0,3.0,,,0.0,1.0,6.0,18.0,5.0,22.0,3.0,2.0,7.0,12.0,0.0,7.0,0.0,1.0,1.0,4.0,2.0,16.0,6.0,8.0,3.0,3.0,0.0,1.0,1.0,0.0
526,77.0,103.0,7.0,12.0,,,,,1.0,9.0,,,12.0,10.0,40.0,60.0,59.0,81.0,18.0,22.0,1.0,9.0,72.0,78.0,1.0,4.0,3.0,12.0,74.0,90.0,3.0,13.0,27.0,26.0,3.0,3.0,0.0,1.0
393,87.0,102.0,10.0,13.0,,,,,5.0,10.0,,,10.0,11.0,55.0,60.0,72.0,82.0,15.0,20.0,15.0,18.0,59.0,63.0,12.0,11.0,1.0,9.0,76.0,83.0,11.0,19.0,38.0,30.0,3.0,5.0,0.0,2.0
287,35.0,77.0,6.0,15.0,,,,,3.0,7.0,,,2.0,8.0,24.0,47.0,30.0,62.0,5.0,15.0,7.0,13.0,16.0,31.0,9.0,28.0,3.0,5.0,28.0,67.0,7.0,10.0,11.0,15.0,2.0,2.0,0.0,1.0
524,7.0,20.0,0.0,1.0,,,,,0.0,1.0,,,0.0,4.0,1.0,7.0,3.0,16.0,4.0,4.0,3.0,9.0,2.0,5.0,0.0,1.0,2.0,5.0,5.0,15.0,2.0,5.0,0.0,3.0,,,,
464,18.0,40.0,7.0,10.0,,,,,1.0,2.0,,,3.0,6.0,7.0,22.0,11.0,30.0,7.0,10.0,0.0,7.0,8.0,14.0,9.0,16.0,1.0,3.0,17.0,36.0,1.0,4.0,4.0,5.0,2.0,0.0,,
312,4.0,6.0,1.0,3.0,,,,,,,,,,,3.0,3.0,3.0,3.0,1.0,3.0,,,1.0,2.0,3.0,4.0,,,4.0,6.0,,,1.0,0.0,,,,
167,2.0,4.0,0.0,1.0,,,,,,,,,,,1.0,3.0,1.0,2.0,1.0,2.0,,,1.0,3.0,1.0,1.0,,,2.0,4.0,,,0.0,1.0,,,,
498,53.0,74.0,3.0,6.0,,,,,2.0,2.0,,,2.0,4.0,46.0,60.0,50.0,66.0,3.0,8.0,8.0,18.0,44.0,50.0,1.0,2.0,0.0,4.0,49.0,57.0,4.0,17.0,18.0,22.0,0.0,2.0,,
277,7.0,25.0,0.0,3.0,,,,,0.0,1.0,,,0.0,1.0,7.0,20.0,7.0,19.0,0.0,6.0,0.0,6.0,6.0,12.0,1.0,4.0,0.0,3.0,7.0,22.0,0.0,3.0,4.0,5.0,,,,
290,4.0,8.0,,,,,,,,,,,0.0,2.0,4.0,6.0,4.0,8.0,,,2.0,4.0,1.0,3.0,1.0,1.0,,,4.0,8.0,,,2.0,0.0,,,,
494,3.0,4.0,,,,,,,0.0,2.0,,,0.0,1.0,,,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,3.0,4.0,,,,,,,,
469,4.0,25.0,,,,,,,0.0,1.0,,,0.0,2.0,4.0,22.0,4.0,25.0,,,0.0,6.0,3.0,14.0,0.0,1.0,1.0,4.0,3.0,21.0,1.0,4.0,1.0,6.0,,,,
683,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
300,455.0,243.0,36.0,18.0,1.0,5.0,,,62.0,37.0,,,73.0,36.0,251.0,120.0,398.0,202.0,57.0,41.0,31.0,25.0,383.0,179.0,4.0,4.0,28.0,30.0,425.0,208.0,30.0,35.0,129.0,71.0,10.0,2.0,16.0,12.0
118,165.0,203.0,5.0,22.0,,,,,21.0,27.0,,,19.0,20.0,105.0,121.0,140.0,161.0,25.0,42.0,10.0,29.0,133.0,138.0,4.0,15.0,9.0,13.0,152.0,181.0,13.0,22.0,46.0,59.0,2.0,6.0,0.0,2.0
662,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
608,2.0,8.0,0.0,2.0,,,,,,,,,,,2.0,6.0,2.0,6.0,0.0,2.0,0.0,4.0,1.0,2.0,,,1.0,2.0,1.0,5.0,1.0,3.0,1.0,3.0,0.0,1.0,,
317,19.0,42.0,1.0,6.0,,,,,2.0,4.0,,,0.0,4.0,16.0,28.0,18.0,34.0,1.0,8.0,5.0,5.0,0.0,9.0,13.0,22.0,1.0,6.0,16.0,34.0,3.0,8.0,7.0,10.0,1.0,2.0,,
284,1275.0,285.0,233.0,49.0,18.0,17.0,10.0,4.0,295.0,60.0,,,241.0,60.0,465.0,91.0,974.0,213.0,301.0,72.0,530.0,112.0,202.0,59.0,178.0,37.0,365.0,77.0,781.0,179.0,494.0,106.0,235.0,107.0,27.0,16.0,109.0,50.0
342,534.0,233.0,85.0,37.0,6.0,6.0,7.0,4.0,105.0,45.0,,,78.0,47.0,242.0,91.0,423.0,177.0,111.0,56.0,158.0,63.0,135.0,54.0,59.0,28.0,180.0,88.0,304.0,124.0,230.0,109.0,146.0,92.0,22.0,17.0,25.0,30.0
702,4.0,7.0,0.0,1.0,,,,,,,,,,,4.0,6.0,4.0,6.0,0.0,1.0,2.0,5.0,,,0.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,0.0,2.0,,,,
488,26.0,34.0,2.0,4.0,,,,,0.0,5.0,,,0.0,1.0,24.0,24.0,24.0,30.0,2.0,4.0,4.0,7.0,5.0,10.0,11.0,9.0,6.0,8.0,20.0,25.0,6.0,9.0,11.0,8.0,,,0.0,1.0
126,776.0,307.0,102.0,41.0,13.0,6.0,4.0,1.0,128.0,74.0,,,92.0,42.0,422.0,137.0,602.0,238.0,174.0,69.0,297.0,110.0,149.0,67.0,148.0,46.0,180.0,84.0,499.0,198.0,277.0,109.0,204.0,112.0,22.0,16.0,49.0,27.0
194,1.0,3.0,0.0,1.0,,,,,,,,,,,1.0,2.0,0.0,1.0,1.0,2.0,,,,,1.0,3.0,,,1.0,3.0,,,,,,,,
360,335.0,235.0,45.0,33.0,,,,,51.0,51.0,,,58.0,48.0,181.0,103.0,288.0,197.0,47.0,38.0,118.0,81.0,46.0,45.0,85.0,46.0,86.0,63.0,240.0,165.0,95.0,70.0,99.0,85.0,7.0,7.0,8.0,15.0
463,4.0,9.0,0.0,1.0,,,,,,,,,0.0,1.0,4.0,7.0,4.0,8.0,0.0,1.0,2.0,4.0,2.0,5.0,,,,,4.0,9.0,,,3.0,2.0,,,,
476,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
99,211.0,164.0,16.0,20.0,,,,,9.0,18.0,,,11.0,7.0,146.0,103.0,148.0,114.0,63.0,50.0,62.0,49.0,81.0,58.0,15.0,23.0,39.0,29.0,148.0,119.0,63.0,45.0,55.0,54.0,14.0,10.0,5.0,6.0
367,88.0,132.0,8.0,15.0,,,,,4.0,9.0,,,10.0,14.0,59.0,91.0,74.0,114.0,14.0,18.0,1.0,9.0,73.0,103.0,3.0,8.0,7.0,11.0,81.0,118.0,7.0,14.0,18.0,36.0,3.0,4.0,,
726,10.0,35.0,0.0,8.0,,,,,,,,,1.0,1.0,9.0,26.0,10.0,27.0,0.0,8.0,0.0,6.0,0.0,5.0,8.0,21.0,2.0,3.0,8.0,31.0,2.0,4.0,4.0,8.0,0.0,1.0,,
374,29.0,51.0,0.0,4.0,,,,,0.0,2.0,,,6.0,5.0,22.0,40.0,29.0,48.0,0.0,3.0,0.0,4.0,28.0,45.0,,,0.0,2.0,29.0,46.0,0.0,5.0,12.0,11.0,,,,
588,8.0,16.0,0.0,2.0,,,,,1.0,2.0,,,,,7.0,12.0,8.0,14.0,0.0,2.0,0.0,1.0,8.0,15.0,,,,,8.0,16.0,,,3.0,4.0,,,,
41,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,
439,0.0,4.0,0.0,1.0,,,,,,,,,,,0.0,3.0,0.0,3.0,0.0,1.0,,,,,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,,,,,,
206,18.0,36.0,1.0,5.0,,,,,,,,,0.0,1.0,6.0,26.0,6.0,27.0,12.0,9.0,6.0,9.0,1.0,14.0,1.0,9.0,0.0,2.0,18.0,34.0,0.0,2.0,2.0,8.0,1.0,0.0,,
